"","WT_25_1","WT_25_2","WT_25_3","WT_37_1","WT_37_2","WT_37_3","WT_42_1","WT_42_2","WT_42_3"
"AFUB_010820-T",102.702761373064,95.4302270270135,112.894166491392,104.408422286128,136.924179316644,131.233684281118,152.669907075097,138.383995344771,137.648272699921
"AFUB_010830-T",22.1464605388148,23.1490553652709,19.4952032165959,25.9752731829434,23.0594361474799,25.8469260180361,25.5806226665232,26.451216660457,26.8934650443123
"AFUB_010840-T",15.3923698247522,13.5246602255279,10.0203621834933,25.1973678662667,22.7504790249193,24.6080755335115,23.051154389094,18.4680651922638,19.6114613128612
"AFUB_010850-T",308.282209201957,290.33124347207,263.687697115193,335.480123309395,310.895126329422,314.668023069249,381.267853225721,380.492740399517,405.636525546176
"AFUB_010860-T",3.39153911392844,2.66564879963725,1.83754492763201,3.21308717757763,2.41548295820131,4.19519823168559,5.16891343648577,5.79059578326689,6.09900673536701
"AFUB_010870-T",21.392785180164,22.3633904559041,20.5862455173774,27.328151994555,25.9243112839513,31.9003999765086,25.5146365375468,24.3148803520673,25.7104680482282
"AFUB_010880-T",58.3228777540515,64.5648198733191,43.153594159858,104.67899804845,95.9452300606474,88.8875222646404,120.996565166418,143.218861726916,148.926177395923
"AFUB_010890-T",333.559321230552,325.124975172598,321.082264464199,377.385544499066,464.615338308908,438.919095528501,458.779559396682,480.64755969942,494.361300252485
"AFUB_010900-T",138.212465771033,148.71514355871,181.170445208718,128.388199221944,104.792638570338,113.748999033623,122.00835247739,114.996734705557,104.787245030918
"AFUB_010910-T",619.463169783341,578.670265209674,629.703677387894,371.838741371458,418.356030958239,373.93575647662,323.398018113406,318.735755274093,331.843801812663
"AFUB_010920-T",90.9338307725943,93.7466593640847,110.769505168817,125.073646133496,146.754633216301,164.626335977622,137.185162141965,139.311615057625,119.508985426631
"AFUB_010930-T",145.430356705803,135.69555363206,141.490959427665,151.048919316439,130.857384909999,109.469333723447,115.299762698121,148.306715303476,113.962043956103
"AFUB_010940-T",26.7844627458964,26.7687258405678,25.4959358708941,28.7486747467472,30.8676252449214,21.6798834791806,23.1831266470468,23.893235028043,15.0109174392007
"AFUB_010950-T",23.6827987699106,23.4857688978566,21.5050179811934,22.6607200944949,26.1209203619444,21.1167696225785,24.0849370763912,22.4596409263604,17.0088679214761
"AFUB_010960-T",56.9024895781328,56.5678734744073,66.6971385451431,37.1703453490297,48.4500942197356,34.9412148021599,28.6159845994383,32.1012640023824,28.7073937716413
"AFUB_010970-T",35.3067918014089,33.8116505638199,36.7221869131459,28.8839626279084,28.0308371195919,23.9886502912492,27.0983036329807,26.7885329196764,21.4779676844605
"AFUB_010980-T",100.180847672963,101.378832769362,94.6335637730485,105.76130109774,102.180546534144,90.9991992268982,99.485087120107,88.6298471099053,93.4567626906453
"AFUB_010990-T",191.694428721443,199.811422128599,175.858791902282,139.617093358321,146.024370926612,112.200435927967,93.4803493832534,95.7134885535133,89.4082840818241
"AFUB_011000-T",5.94244032782334,5.16294083298162,7.00564003659704,6.73057208776788,8.39801633142083,8.22146230639055,6.11471461848104,4.13212417543802,5.12632031636451
"AFUB_011010-T",8.84119170724937,8.3056004704487,10.2787669389416,8.32020469141155,15.8691612951598,9.31953432676464,7.01652504782537,5.14407295309631,5.62580793693336
"AFUB_011020-T",14.261856786776,15.2924062716032,12.4321399010103,8.35402666170184,10.0832369999334,11.2622771320419,7.06051580047631,7.81449333858347,6.20416202390782
"AFUB_011030-T",3.21761403116288,2.52535149439318,3.53153165779277,1.89403033625629,2.58400502505256,2.33692250489869,0.79183354771697,0.47786470056086,0.736087019785673
"AFUB_011040-T",7.88460375203878,7.4638166389843,9.01545480119455,2.9763333855456,1.76948170193817,4.42044377432643,3.36529257779712,2.61420100895058,3.28610276690033
"AFUB_011050-T",4.63800220708163,4.43339484571248,4.24932264514902,6.83203799863876,4.83096591640262,4.42044377432643,4.88297354425465,4.86297607041345,5.41549735985174
"AFUB_011060-T",17.7983334696758,17.116271239776,15.5617086058836,22.1533905401405,22.9751751140543,26.1847943319973,27.8901371806977,24.9895128705061,29.4434807914269
"AFUB_011070-T",19.9144219766568,19.5574443510228,12.9202377724126,26.5502466778783,27.3005748299032,27.5081118950122,25.2067012689902,24.2305512872624,27.5769744198276
"AFUB_011080-T",40.5245442843758,44.6706619897105,58.1123583363623,78.4331491031845,51.6239264787675,38.5451434844133,34.7526945942448,22.0379956023361,46.3997710686326
"AFUB_011090-T",9.36296695554605,10.4942384322561,9.0441664406888,22.9989397973978,15.0265509609035,9.7137140263861,20.719644498594,22.1785440436775,20.11094893343
"AFUB_011100-T",63.6275927784012,61.5343980800472,49.4127315696045,83.4726226764379,69.1783084424399,71.571771174126,122.73419989613,122.445802096653,97.0320425010329
"AFUB_011110-T",56.6416019539844,57.6060735332134,63.3665883638101,39.1658415961568,35.7547651836078,36.9684246859274,34.3567778203863,34.7997940761379,37.1198168549061
"AFUB_011120-T",49.2497859364481,47.3643702503966,43.268440717835,105.389259424546,86.1990371944165,70.6144776179025,95.1080072313382,89.8385637054416,78.6035781842558
"AFUB_011130-T",26.9873753424563,27.7227475162274,28.6255045757674,30.5074172018424,27.1882267853357,23.0313567350256,25.7785810534525,26.2825585308473,24.5011822300088
"AFUB_011140-T",1650.46207290379,1687.72046316401,1575.14925429406,1598.35867197857,1673.03090567697,1629.62334531363,863.692442172285,800.507702504245,919.767020044334
"AFUB_011150-T",0.753675358650766,0.617308143073889,1.17717721926426,0.676439405805817,0.617914245121265,0.591269549432198,0.571879784462256,1.12438753073143,0.736087019785673
"AFUB_011160-T",14.812619548867,12.2339250172825,12.6331213774701,19.8534965604007,18.1722962087936,28.6061839153863,38.073996419391,46.1842178247937,41.4048948629441
"AFUB_011170-T",1137.18016614883,1103.77501927716,1263.77152397891,932.708474695351,1039.44410833854,951.606106271877,890.504805913034,903.810806890195,944.452224029289
"AFUB_011180-T",18.4070712593552,16.218368486214,17.0547138595846,18.027110164725,23.3122192477568,20.441032994656,30.5295823397543,30.1054761353342,27.3403750206107
"AFUB_011190-T",7.797641210656,8.47395723674157,8.55606856928654,7.13643573125137,8.03288518657645,6.33503088677354,8.11629386409894,9.83839089390005,7.0454043322343
"AFUB_011200-T",125.718847325707,125.285493582951,100.576873148358,146.888816970733,166.247018948762,129.797743946782,124.229885486262,114.856186264216,94.8237814416758
"AFUB_011210-T",184.650462869438,184.013945558117,146.946170931572,235.536201101586,174.336078157622,181.519751675685,177.546677699205,180.885844006419,181.997515642008
"AFUB_011220-T",82.4115017170818,96.9454379236495,78.1530827033489,136.539294061904,105.888032004871,115.832520303051,109.800918616753,93.2679456741725,97.1634866117089
"AFUB_011230-T",43.2493705810362,41.0229320533648,38.9616947936975,35.3101369830637,46.090785283818,39.5305927334669,35.324574378707,31.2860830426022,36.068263969498
"AFUB_011240-T",23.8277363388819,26.8248447626654,25.2662427549401,40.3834325266073,37.3557248186947,44.2607491289245,55.6263067271171,71.4829372662509,56.6261228792264
"AFUB_011250-T",14.4357818695416,14.3945035180411,14.3271081076308,20.1240723227231,26.0085723173769,18.4419788037185,51.8650973754615,61.8975335667654,52.3410448711884
"AFUB_011260-T",28.4947260597578,26.4039528469332,27.6780204724571,33.2131748250656,34.0695445150952,34.2373224814072,46.3222625414427,51.918594231524,51.1317590529691
"AFUB_011270-T",14.6097069523071,15.6852387262866,13.1499308883666,22.559254183624,19.3519506767524,33.4208073893342,44.7385954460088,40.5341704828682,39.3017890921279
"AFUB_011280-T",28.1758634080209,26.123358236445,22.0792507710784,28.2751671626832,21.0371713452649,26.2692614104876,35.0606298628014,37.6388725912348,37.4878603647989
"AFUB_011290-T",1.27545060694745,1.12237844195253,1.57914017218376,0.811727286966981,0.730262289688768,0.732048013582721,1.20974569790093,1.20871659553629,1.23557464035452
"AFUB_011300-T",8.78321667966084,10.8028925037931,7.14919823406829,8.21873878054068,9.99897596650775,11.3467442105322,11.2836280549668,11.3282043721192,12.4346128699508
"AFUB_011310-T",86.4117786206897,72.1969932785963,80.9668233737854,67.0689670856468,73.67223022514,74.528118921287,67.6357822008245,56.2755959131083,63.5400831007847
"AFUB_011320-T",55.25020129186,55.5296734156012,56.6193530826613,50.9358872571781,52.1014056681794,48.5404144391004,44.7385954460088,40.5341704828682,46.6889481121199
"AFUB_011330-T",22.4363356767574,21.5216066244397,18.1744677998603,32.4352695083889,17.1049897854023,25.0585666187931,31.5853604033769,23.2186025096041,30.6527666096463
"AFUB_011340-T",86.0639284551586,96.2439513974291,74.6215510455561,80.7330430829243,93.8667912361486,96.1798467076375,75.6201038069706,63.6684439276675,91.5113898526403
"AFUB_011350-T",268.627290331409,282.951605216232,231.731642358093,522.684728866155,536.96747901038,456.769804782788,586.946617245204,547.970263101964,375.036336580801
"AFUB_011360-T",50.0614363226874,51.9380624013532,47.6900331999495,125.141290074076,68.2233500636161,136.892978539969,176.314936624979,171.890743760568,133.021440004125
"AFUB_011370-T",74.1500602857176,74.638166389843,65.2615565704306,92.1648690410426,88.3055630300572,101.501272652527,98.8252258303429,97.4843989144153,89.0665293940665
"AFUB_011380-T",108.761151756064,115.071849761183,101.610492170151,125.208934014657,122.122324444876,129.713276868292,204.029110795072,240.956247835746,215.305453287309
"AFUB_011390-T",74.4979104512487,86.7037346408326,75.7700166253262,56.8209100876887,70.6669200329593,67.2357944782899,48.0818926474804,38.5946019923565,49.1075197485585
"AFUB_011400-T",87.3103915483118,92.4559241558393,73.9611833371884,211.285848403447,189.952456352505,184.053764030394,224.550796906737,180.37986961759,135.440011640564
"AFUB_011410-T",117.718293518491,109.768611622957,115.908888638288,122.503176391434,132.205561444809,135.879373598085,65.9861289764141,53.7176142806943,96.269666659112
"AFUB_011420-T",91.4266185070967,100.060038100068,68.1327205198556,159.774987651334,154.281952202323,130.783193195836,165.009313193686,165.397405770594,144.509655277209
"AFUB_011430-T",60.0041535541186,57.4377167669205,72.6978711994414,65.4793344820031,45.2481749495618,45.8656236202405,52.8108985574568,51.3564004661583,44.7435752741149
"AFUB_011440-T",25.0452119182408,27.1615582952511,23.5722560247794,28.7824967170375,21.1214323786905,25.818770325206,24.7667937424808,24.2305512872624,26.078511558121
"AFUB_011450-T",169.895818348159,162.604576777872,136.236729400217,241.184470140064,261.883291886849,293.692031910822,240.673407753308,239.691311863673,326.060260942918
"AFUB_011460-T",56.4097018436304,53.7338679084772,67.3000829745224,33.1117089141948,27.4129228744707,40.0092395115787,32.4431800800703,35.3900975297719,35.7790869260108
"AFUB_011470-T",105.80442534905,102.61344905551,93.542521472267,218.760503837601,238.09359344968,251.486648358495,368.312576570018,361.827907389376,288.02033531328
"AFUB_011480-T",23.0160859526426,23.6541256641495,25.6969173473539,8.86135621605621,8.22949426456958,9.34769001959474,10.6457621415281,12.0028368905581,13.9067869095222
"AFUB_011490-T",45.0465964362804,39.5638400788266,38.5884434802722,38.8614438635442,34.6874587602165,36.9402689930973,43.0889422215984,60.8012557243023,50.0013397011554
"AFUB_011500-T",130.965587322468,123.910579991559,136.983232027067,112.593339096378,122.290846511727,129.994833796593,133.687897306215,140.239234770478,130.103380747118
"AFUB_011510-T",32.1471527978346,33.1662829596971,34.0232928006864,22.3563223618823,25.6715281836744,26.2411057176575,25.9765394403817,22.6001893677018,25.2898468940649
"AFUB_011520-T",23.392923631968,24.0188986577841,21.7921343761359,21.7137049263667,19.5204727436036,21.1167696225785,25.2286966453157,22.2628731084824,20.242393044106
"AFUB_011530-T",129.922036825874,126.520109869099,143.01267632086,74.0362929654467,85.8900800718559,83.8194975552215,71.7049268210367,55.0949890058403,54.7859053297623
"AFUB_011540-T",217.406353456952,205.535552182556,222.65876427791,130.891025023426,128.975555163493,136.892978539969,106.85353818914,99.0023220809028,106.180552604083
"AFUB_011550-T",70.6135836028179,64.7051171785631,66.2377523132351,61.3868760768779,63.9822113811928,53.9744631553106,57.2979553278529,75.8399389478352,75.2648977730851
"AFUB_011560-T",37.6257929049498,35.3268614604558,39.4210810256055,39.5717052396403,32.6651939580014,33.4208073893342,32.7731107249524,42.3331905320385,34.7801116848731
"AFUB_011570-T",0.898612927622067,0.982081136708461,1.23460049825276,0.845549257257272,1.46052457937754,0.534958163771988,0.593875160787727,1.01194877765829,0.9989752411377
"AFUB_011580-T",229.291234112598,225.008818150433,243.618261108713,110.49637693838,106.646381305702,110.511094358161,88.6193712153242,83.7106516629553,94.7974926195406
"AFUB_011590-T",38.6693434015431,35.888050681432,36.4063588787092,27.7340156380385,26.0928333508025,26.1284829463371,23.8649833131364,28.812430474993,26.2625333130674
"AFUB_011600-T",42.1188575430601,38.441461636874,41.2299143137432,67.5424746697109,61.0611622224378,75.063077085059,83.2744947682346,69.4590397109343,82.257724461049
"AFUB_011610-T",36.0604671600597,32.7173315829161,40.4547000473985,27.7001936677482,35.3053730053378,36.602400679136,28.0661001913015,28.5594432805784,27.89244028545
"AFUB_011620-T",132.965725774272,140.998791770286,113.410976002288,210.643230967932,171.583551065719,187.488758555667,171.080037059516,161.68692691918,182.391847974036
"AFUB_011630-T",20.9289849594559,26.123358236445,20.1555709249636,19.4476329169173,19.885603888448,21.0886139297484,19.1139820268346,23.4153703274821,22.2140547042462
"AFUB_011640-T",683.902412947981,635.939625210301,725.80153477515,323.642433707793,318.19774922631,284.259874812736,218.656036051511,186.760768854491,240.542722537104
"AFUB_011650-T",134.18320135363,123.040736699046,115.219809290426,113.235956531894,88.6145201526178,96.067223936317,107.205464210348,105.664318200487,90.8804581213955
"AFUB_011660-T",22.4363356767574,21.6057850075861,24.4623168491011,11.6009358095698,17.3015988633954,13.8807565652416,17.9922178342356,15.6008769888986,16.22020325742
"AFUB_011670-T",51.4818244986061,43.4079862425139,52.4848769954893,34.9719172801608,35.7266781724659,37.1936702285682,31.1894436295184,36.5988141253082,36.6203292343372
"AFUB_011680-T",15.1894572281923,14.9276332779686,14.3271081076308,9.67308350302319,13.1728082255397,12.388504845246,14.4729576221602,11.8622884492166,12.0402805379228
"AFUB_011690-T",12.1167807660008,14.5348008232852,12.3747166220218,10.924496403764,13.2289822478235,13.2613313229793,12.0974569790093,11.3844237486558,11.67223702803
"AFUB_011700-T",17.0736456248193,17.9580550712404,13.7815869572401,13.9684737298901,17.7229040305236,18.6672243463594,19.0479958978582,19.4800139699221,16.9300014550705
"AFUB_011710-T",13.0153936936228,13.1598872318934,13.3222007253321,9.36868577041057,10.6449772227709,10.4176063471387,12.0974569790093,11.3563140603875,9.51655361294335
"AFUB_011720-T",423.681501616907,399.201952341465,412.643682811363,184.092984290053,248.766657683593,169.131246830439,100.320911420475,92.8744100384165,81.6530815519393
"AFUB_011730-T",100.992498059203,108.393698031565,108.443862369783,91.86047130843,87.4910397069428,88.6059653363393,87.7835469149563,86.9151561255399,91.7479892518571
"AFUB_011740-T",17.6533959007045,20.0905741109502,26.0414570212849,13.0891025023426,9.942801944224,11.4312112890225,10.0738823570659,8.5453452335589,8.93819952596889
"AFUB_011750-T",60.8737789679464,63.1899062819272,63.7685513167296,64.4984973435847,53.0001900247194,59.2114220217101,52.634935546853,46.1561081365254,51.4209360964563
"AFUB_011760-T",114.964479708036,107.692211505345,120.962137189276,82.6608953894709,90.1031317431373,83.678719091071,67.65777757715,64.1744183164966,64.8545242075449
"AFUB_011770-T",31.5963900357436,32.1000234398423,32.8748272209164,27.6663716974579,40.2486869663079,29.2256091576486,23.1171405180704,23.0499443799944,19.6640389571316
"AFUB_011780-T",54.5545009607977,59.4018790403374,53.1739563433513,51.5446827224033,59.0669844313646,66.4192793862169,58.0677934992444,63.0781404740335,95.0603808408927
"AFUB_011790-T",5.13078994158406,4.88234622249349,4.59386231908002,4.36303416744752,7.55540599716456,5.57482718036072,7.96232622982064,7.28040926148604,6.83509375515268
"AFUB_011800-T",87.0784914379577,90.6881781097641,61.0409455647758,120.642968025468,142.232624422459,135.231792662993,137.603074292149,148.166166862135,142.906037126961
"AFUB_011810-T",125.139097049821,120.290909516262,107.525089905967,129.03081665746,144.704281402944,131.008438738477,136.591286981177,134.617297116821,124.924482786483
"AFUB_011820-T",213.551014122315,203.992281824872,158.459538368767,218.354640194118,191.244458865032,220.796943173681,112.462359152135,137.372046567113,165.43555769683
"AFUB_011830-T",0.260887624148342,0.252535149439318,0.172269836965501,0.270575762322327,0.0561740222837514,0.450491085281674,0.263944515905657,0.81518095978029,0.552065264839255
"AFUB_011840-T",82.6144143136416,78.7629071640185,65.0031518149823,97.4749183766183,86.7326904061122,72.3319748805388,86.045912185244,100.576464623927,93.6933620898621
"AFUB_011850-T",122.936046001458,115.941693053696,150.736107344813,57.903213136978,67.6896968519204,88.239941329548,52.26101414932,46.9993987845739,59.5441821362339
"AFUB_011860-T",184.795400438409,183.621113103433,156.220030488215,211.319670373737,213.994937889951,216.911457563126,135.755462680809,130.597611694456,161.912855530713
"AFUB_011870-T",18.0882086076184,18.0422334543869,19.4952032165959,38.8952658338345,25.6434411725325,31.9848670549989,46.476230175721,42.5299583499165,41.1945842858625
"AFUB_011880-T",2.95672640701454,3.08654071536945,3.67508985526402,6.62910617689701,5.64548923951702,8.36224077054108,7.58840483228763,9.24808744026605,7.46602548639754
"AFUB_011890-T",0.550762762090944,0.701486526220329,0.803925905839004,1.14994698986989,0.646001256263141,0.281556928301046,0.681856666089613,1.01194877765829,0.9989752411377
"AFUB_011900-T",1.01456298279911,1.03820005880609,1.06233066128726,0.744083346386399,1.09539343453315,1.29516187018481,0.769838171391498,0.534084077097431,0.552065264839255
"AFUB_011910-T",16.8417455144652,18.0983523764845,18.1457561603661,18.1285760755959,12.9481121364047,11.4875226746827,11.3936049365942,12.9866759799481,11.67223702803
"AFUB_011920-T",21.4507602077526,21.3813093191956,16.5091927091938,20.3608261147551,15.3916821057479,14.8943615071254,19.4659080480422,21.3914727721655,21.5568341508661
"AFUB_011930-T",14.5807194385129,16.9198550124343,15.9349599193088,16.5727654422425,15.5040301503154,13.2894870158094,11.6135586998489,16.3598385721424,14.6428739293079
"AFUB_011940-T",0.753675358650766,1.17849736405015,1.40687033521826,2.50282580148152,1.99417779107317,2.25245542640837,1.91359774031601,1.48981347821915,1.94537283800499
"AFUB_011950-T",29.8281516942938,26.9090231458118,32.2144595125487,44.306781080281,35.7828521947496,34.5470351025384,41.5712612551409,36.2052784895522,38.6971461830183
"AFUB_011960-T",98.5575469004847,96.4964865468685,69.9128421684991,140.834684288771,153.074210723223,165.780719383656,199.454072519374,173.83031225108,197.613075990318
"AFUB_011970-T",0.637725303473725,0.785664909366768,0.459386231908002,0.947015168128144,1.06730642339128,0.78835939924293,1.67164860073582,1.57414254302401,1.23557464035452
"AFUB_011980-T",10.3195549107566,12.5145196277707,14.0974149916768,10.4848107899902,7.0498397966108,10.0234266475173,8.86413665916496,10.2038168413878,12.5923458027621
"AFUB_011990-T",30.9876522460642,33.7274721806734,31.6115150831694,50.3609137622431,45.1077398938524,47.1889411832554,50.1934487747257,51.9748136080605,55.4168370610071
"AFUB_012000-T",223.145881188215,216.170087920057,204.426873199061,237.024367794358,304.884505945061,349.77817202839,161.00615470245,148.840799380574,270.985178569669
"AFUB_012010-T",52.2644873710512,49.6091271343017,42.234821696042,65.1411147791002,61.5667284229915,53.1861037560677,66.3820457502726,57.7091900147909,67.7725834645524
"AFUB_012020-T",94.3253698865227,96.4964865468685,69.8554188895106,222.785318302146,202.282654243789,190.248016453017,214.234965410091,198.08897322661,229.60657252886
"AFUB_012030-T",357.647945193582,314.883271889781,238.450165999747,170.395086322485,168.999546040666,183.209093245491,115.057813558541,134.898393999504,175.162421886855
"AFUB_012040-T",63.0188549887217,60.8329115538269,58.2846281733278,68.7600656001613,62.9710789800853,61.1260091341572,69.9892874676499,79.2412112282978,68.377226373662
"AFUB_012050-T",20.3492346835707,18.9681956689977,25.6107824288711,14.069939640761,18.9025584984823,23.4536921274772,20.6976491222686,21.0541565129461,21.793433550083
"AFUB_012060-T",201.20233324596,181.937545440505,175.37069403088,86.9562856163378,119.987711598093,107.047944140058,47.9279250132021,34.912232829211,80.6803951329369
"AFUB_012070-T",8.2324539175699,8.78261130827852,5.48392314340178,10.5186327602805,8.03288518657645,10.0234266475173,11.5915633235234,14.0548441341429,12.6975010913029
"AFUB_012080-T",360.517709059214,335.675332526952,338.136978323784,476.179519717005,605.050394018286,515.080244633934,407.882258579541,405.36981451695,428.639244914479
"AFUB_012090-T",47.8293977605293,50.9279218035959,48.1207077923633,93.3824599714931,179.616436252295,145.508620545981,40.0315849123579,40.6747189242096,35.5950651710643
"AFUB_012100-T",71.6861216132055,74.4698096235501,79.4163948410959,96.7984789708125,76.1158001944831,76.4990174193943,113.716095602687,122.080376149165,107.968192509277
"AFUB_012110-T",29.4803015287626,30.0797422443277,31.0085706537902,35.9189324482889,52.1014056681794,36.5742449863059,49.7755366245417,44.5257462169648,41.2471619301329
"AFUB_012120-T",92.122318838159,90.0708699666902,95.609759515853,125.378043866108,109.31464736418,98.3196793627254,119.962782479121,120.984098306702,109.834698880877
"AFUB_012130-T",209.579724732501,186.034226753631,234.34440155207,172.289116658742,147.372547461422,156.742741985193,289.789083088085,287.730769114174,210.547176480838
"AFUB_012140-T",35.1328667186434,34.99014792787,28.7977744127329,37.9482506657064,39.6869467434704,33.1955618466934,31.0134806189146,28.9529789163344,30.9682324752687
"AFUB_012150-T",64.2363305680806,59.8508304171185,52.7719933904318,85.1637211909524,76.7898884618882,89.872971513694,93.5903262648807,96.0508048127328,96.9005983903569
"AFUB_012160-T",61.9173294645398,64.3684036459774,44.1010782631682,105.82894503832,130.913558932283,95.1380860729236,99.6170593780599,107.266570431779,101.86918577391
"AFUB_012170-T",28.6976386563176,30.6689909263528,23.4574094668024,44.9832204860869,44.2651295595961,42.6840303304386,43.3528867375041,42.3050808437702,51.6838243178084
"AFUB_012180-T",2.37697613112934,2.553410955442,2.38306607802276,1.89403033625629,1.20774147910065,0.985449249053662,1.01178731097168,0.983839089390005,1.20928581821932
"AFUB_012190-T",18.4070712593552,22.8123418326851,19.5526264955844,23.7092011734939,19.885603888448,24.21389583389,26.8563544934006,25.8890228950913,22.6609646805447
"AFUB_012200-T",83.6289772964407,94.3359080461098,77.7798313899237,104.543710167289,101.983937456151,95.1099303800935,70.8910978969943,70.1055625411049,87.0948677339263
"AFUB_012210-T",115.341317387361,119.140471613261,147.520403721457,101.262979049131,85.5811229492952,100.712913253284,78.3035397186781,77.976275256225,84.7025849196229
"AFUB_012220-T",64.7581058163773,58.4759168257266,76.7749240076249,39.6393491802209,35.7547651836078,42.1772278594968,35.2805836260561,34.321929375577,36.33115219085
"AFUB_012230-T",66.0915314509133,70.0083553167888,55.557022421374,87.0577515272087,71.9027485232018,72.6979988873302,77.8196414395177,77.3016427377861,74.5550995754346
"AFUB_012240-T",56.2067892470705,58.3356195204826,55.0115012709833,114.318259581183,121.026931010342,100.853691717435,121.458468069253,122.979886173751,96.9531760346273
"AFUB_012250-T",45.5393841707828,40.1530887608516,53.604630935765,28.5795648952958,44.517912659873,45.75300084892,27.0543128803298,28.0815785800176,29.6537913685086
"AFUB_012260-T",90.2671179553263,87.6858157775411,63.0507603293733,93.4501039120737,83.3060750468033,86.4379769884212,93.8982615334373,87.7865564618567,86.0958924927886
"AFUB_012270-T",363.300510383463,355.34501472217,327.886923024337,337.915305170296,300.98041139634,268.014040049766,205.260851869299,203.429813997585,248.245347422718
"AFUB_012280-T",40.0027690360791,36.337002058213,45.6515067958577,34.2954778743549,31.7664096014614,24.9459438474727,31.9592818009099,34.8841231409427,26.2625333130674
"AFUB_012290-T",18.494033800738,20.9042984813658,14.4993779445963,19.7520306495299,14.1839406266472,13.6555110226008,15.4847449331318,22.7688474973115,17.7449549412618
"AFUB_012300-T",734.543599546554,708.922283398264,818.511418702083,382.661771864351,459.475415269945,389.055363526386,94.910048844409,105.158343811657,119.193519561009
"AFUB_012310-T",1262.95698850212,1205.06967366338,1021.6462681239,730.520736299992,902.744625111027,677.172568256847,171.321986199097,171.244220930397,199.532160006188
"AFUB_012320-T",654.248186336453,602.296331412774,565.762856234199,326.7540549745,414.058718253532,383.339757881875,62.9067762908481,73.2538476271529,96.4536884140584
"AFUB_012330-T",10.1456298279911,8.69843292513208,6.57496544418328,5.37769327615625,4.60626982726761,4.08257546036517,3.23332031984429,2.81096882682859,2.36599399216824
"AFUB_012340-T",81.4839012756654,83.2524209318286,71.7216754566369,79.887493825667,77.6324987961444,76.3300832624137,77.4897107946357,65.9453286773986,67.6937169981467
"AFUB_012350-T",30.1180268322364,33.8677694859175,45.0198507269842,26.2120269749754,14.5490717714916,26.6071297244489,29.165869007575,23.8370156515064,27.4981079534219
"AFUB_012360-T",31.1325898150355,33.5029964922829,34.5113906720887,23.1680496488492,15.7568132505923,17.0623498550434,16.4965322441035,17.7091036090201,15.9836038582032
"AFUB_012370-T",1652.52018638319,1454.18156885474,1536.27369441884,1465.1677529754,1703.1682686322,1425.86059630216,1086.63757660726,945.5536939686,1096.53306008144
"AFUB_012380-T",71.7730841545883,72.2250527396451,58.1984932548451,180.338745587831,132.96391074564,154.518442251614,186.058888337162,190.808563965124,171.29796503298
"AFUB_012390-T",77.7734995100001,88.0786482322245,85.1874343794402,117.42988084789,99.6808025425169,90.0700613635047,113.672104850036,112.270094943534,98.6882382955506
"AFUB_012400-T",365.097736238707,362.275701601227,341.668509981577,196.945333000364,181.273569909666,221.585302572924,253.452721398407,229.403165957481,230.26379308224
"AFUB_012410-T",54.1776632814723,57.3254789227253,56.47579488519,78.9066566872486,76.3966703059019,74.7815201567579,91.5447562666119,108.840712974803,80.1020410459624
"AFUB_012420-T",247.611342830571,220.435125999476,269.659718129997,228.839450984108,233.908628789541,214.912403372189,211.023640466572,228.700423750774,222.324568797409
"AFUB_012430-T",36.7851550049162,35.5232776877975,30.0897981899742,47.6551561390198,40.1644259328823,38.0383410134714,50.0834718930983,46.0717790717205,38.9863232265055
"AFUB_012440-T",117.254493297783,120.318968977311,134.743724146516,197.926170138782,174.055208046204,164.626335977622,190.919866505092,197.751656967391,189.884162282569
"AFUB_012450-T",16.6678204316996,13.5807791476256,15.7626900823433,21.5445950749153,21.1495193898324,15.2885412067468,15.0008466539715,15.9100835598498,14.3011192415502
"AFUB_012460-T",27.8859882700783,26.3758933858844,23.8306607802276,35.6145347156763,29.7160577881045,24.1857401410599,30.2876332001741,31.3141927308704,26.7357321115011
"AFUB_012470-T",34.1762787634328,33.194342420746,43.0100359623867,28.714852776457,23.7896984371687,21.0323025440882,20.4556999826884,26.6198747900667,22.0300329492998
"AFUB_012480-T",9.94271723143125,8.78261130827852,9.6183992305738,7.71140922618632,6.8251437074758,7.17970167167668,7.08251117680178,4.89108575868174,5.91498498042059
"AFUB_012490-T",18.0012460662356,16.1903090251652,17.3131186150328,31.5558982808414,25.7557892171,25.9313930965264,25.712594924476,26.3949972839204,27.7347073526388
"AFUB_012500-T",70.0048458131384,66.8376362182729,93.772214588221,61.1839442551362,58.8142013310877,50.8210255583389,59.4754975840746,63.3030179801797,53.2348648237853
"AFUB_012510-T",17.3635207627619,18.1264118375333,16.9111556621133,9.60543956244261,9.38106172138648,8.61564200601202,8.20427536940083,11.3844237486558,9.75315301216017
"AFUB_012520-T",17.0736456248193,17.116271239776,15.3320154899296,16.6742313531134,12.1055018021484,15.4856310565576,19.7078571876224,24.6240869230184,23.5810734552768
"AFUB_012530-T",130.617737156936,129.438293818175,121.364100142195,182.029844102345,237.868897360545,166.90694709686,161.00615470245,138.749421292259,113.620289268346
"AFUB_012540-T",110.123564904395,111.396060363788,87.800193573417,153.044415563566,123.021108801416,134.302654799599,137.317134399918,137.512595008454,181.997515642008
"AFUB_012550-T",30.8137271632986,32.2122612840375,34.6549488695599,29.3912921822628,48.3658331863099,61.3230989839679,21.6654456805893,18.1307489330444,43.5868671001659
