Gene	Classification
AFUB_008160-T	25_v_42
AFUB_043970-T	25_v_42
AFUB_068740-T	25_v_42
AFUB_041230-T	25_v_42
AFUB_080890-T	25_v_42
AFUB_007720-T	25_v_42
AFUB_013390-T	25_v_42
AFUB_039570-T	25_v_42
AFUB_079540-T	25_v_42
AFUB_031780-T	25_v_42
AFUB_017200-T	25_v_42
AFUB_066360-T	25_v_42
AFUB_080380-T	25_v_42
AFUB_025730-T	25_v_42
AFUB_083330-T	25_v_42
AFUB_003340-T	25_v_42
AFUB_085960-T	25_v_42
AFUB_086930-T	25_v_42
AFUB_037120-T	25_v_42
AFUB_068690-T	25_v_42
AFUB_022500-T	25_v_42
AFUB_027290-T	25_v_42
AFUB_070550-T	25_v_42
AFUB_009500-T	25_v_42
AFUB_010180-T	25_v_42
AFUB_096510-T	25_v_42
AFUB_074760-T	25_v_42
AFUB_018000-T	25_v_42
AFUB_017670-T	25_v_42
AFUB_085930-T	25_v_42
AFUB_003130-T	25_v_42
AFUB_081550-T	25_v_42
AFUB_030050-T	25_v_42
AFUB_063440-T	25_v_42
AFUB_057590-T	25_v_42
AFUB_082470-T	25_v_42
AFUB_100120-T	25_v_42
AFUB_018750-T	25_v_42
AFUB_061360-T	25_v_42
AFUB_060350-T	25_v_42
AFUB_078260-T	25_v_42
AFUB_079680-T	25_v_42
AFUB_055810-T	25_v_42
AFUB_030170-T	25_v_42
AFUB_061920-T	25_v_42
AFUB_065760-T	25_v_42
AFUB_036390-T	25_v_42
AFUB_091340-T	25_v_42
AFUB_095270-T	25_v_42
AFUB_047070-T	25_v_42
AFUB_079910-T	25_v_42
AFUB_075310-T	25_v_42
AFUB_007580-T	25_v_42
AFUB_097400-T	25_v_42
AFUB_034620-T	25_v_42
AFUB_060010-T	25_v_42
AFUB_053840-T	25_v_42
AFUB_061480-T	25_v_42
AFUB_040490-T	25_v_42
AFUB_067870-T	25_v_42
AFUB_080650-T	25_v_42
AFUB_091420-T	25_v_42
AFUB_071470-T	25_v_42
AFUB_011330-T	25_v_42
AFUB_019440-T	25_v_42
AFUB_009350-T	25_v_42
AFUB_071720-T	25_v_42
AFUB_032950-T	25_v_42
AFUB_056100-T	25_v_42
AFUB_050030-T	25_v_42
AFUB_058910-T	25_v_42
AFUB_093920-T	25_v_42
AFUB_093640-T	25_v_42
AFUB_072280-T	25_v_42
AFUB_073450-T	25_v_42
AFUB_063230-T	25_v_42
AFUB_055435-T	25_v_42
AFUB_022730-T	25_v_42
AFUB_045110-T	25_v_42
AFUB_090310-T	25_v_42
AFUB_033640-T	25_v_42
AFUB_049060-T	25_v_42
AFUB_061390-T	25_v_42
AFUB_048950-T	25_v_42
AFUB_027140-T	25_v_42
AFUB_002380-T	25_v_42
AFUB_084740-T	25_v_42
AFUB_037980-T	25_v_42
AFUB_004650-T	25_v_42
AFUB_086300-T	25_v_42
AFUB_094210-T	25_v_42
AFUB_017790-T	25_v_42
AFUB_040130-T	25_v_42
AFUB_087980-T	25_v_42
AFUB_026350-T	25_v_42
AFUB_063020-T	25_v_42
AFUB_022430-T	25_v_42
AFUB_006610-T	25_v_42
AFUB_030090-T	25_v_42
AFUB_074740-T	25_v_42
AFUB_091700-T	25_v_42
AFUB_021390-T	25_v_42
AFUB_075910-T	25_v_42
AFUB_026860-T	25_v_42
AFUB_076090-T	25_v_42
AFUB_000790-T	25_v_42
AFUB_000450-T	25_v_42
AFUB_030640-T	25_v_42
AFUB_090390-T	25_v_42
AFUB_100870-T	25_v_42
AFUB_001310-T	25_v_42
AFUB_007480-T	25_v_42
AFUB_056870-T	25_v_42
AFUB_038620-T	25_v_42
AFUB_074200-T	25_v_42
AFUB_025780-T	25_v_42
AFUB_057710-T	25_v_42
AFUB_006450-T	25_v_42
AFUB_062220-T	25_v_42
AFUB_027400-T	25_v_42
AFUB_064180-T	25_v_42
AFUB_065290-T	25_v_42
AFUB_074320-T	25_v_42
AFUB_012300-T	25_v_42
AFUB_086230-T	25_v_42
AFUB_032880-T	25_v_42
AFUB_092270-T	25_v_42
AFUB_093700-T	25_v_42
AFUB_094640-T	25_v_42
AFUB_042650-T	25_v_42
AFUB_016250-T	25_v_42
AFUB_024580-T	25_v_42
AFUB_047520-T	25_v_42
AFUB_003330-T	25_v_42
AFUB_085520-T	25_v_42
AFUB_077995-T	25_v_42
AFUB_047970-T	25_v_42
AFUB_015170-T	25_v_42
AFUB_036340-T	25_v_42
AFUB_069290-T	25_v_42
AFUB_052390-T	25_v_42
AFUB_082730-T	25_v_42
AFUB_093290-T	25_v_42
AFUB_016570-T	25_v_42
AFUB_018280-T	25_v_42
AFUB_053630-T	25_v_42
AFUB_019580-T	25_v_42
AFUB_064880-T	25_v_42
AFUB_080460-T	25_v_42
AFUB_072760-T	25_v_42
AFUB_026050-T	25_v_42
AFUB_055140-T	25_v_42
AFUB_022720-T	25_v_42
AFUB_082630-T	25_v_42
AFUB_003310-T	25_v_42
AFUB_100900-T	25_v_42
AFUB_080420-T	25_v_42
AFUB_056530-T	25_v_42
AFUB_029710-T	25_v_42
AFUB_036260-T	25_v_42
AFUB_101970-T	25_v_42
AFUB_085060-T	25_v_42
AFUB_051260-T	25_v_42
AFUB_007700-T	25_v_42
AFUB_101460-T	25_v_42
AFUB_019280-T	25_v_42
AFUB_022220-T	25_v_42
AFUB_069460-T	25_v_42
AFUB_004050-T	25_v_42
AFUB_074640-T	25_v_42
AFUB_100850-T	25_v_42
AFUB_049270-T	25_v_42
AFUB_059690-T	25_v_42
AFUB_025990-T	25_v_42
AFUB_029250-T	25_v_42
AFUB_017060-T	25_v_42
AFUB_077140-T	25_v_42
AFUB_032030-T	25_v_42
AFUB_033530-T	25_v_42
AFUB_052260-T	25_v_42
AFUB_071500-T	25_v_42
AFUB_000490-T	25_v_42
AFUB_077760-T	25_v_42
AFUB_057190-T	25_v_42
AFUB_074860-T	25_v_42
AFUB_055200-T	25_v_42
AFUB_047270-T	25_v_42
AFUB_057690-T	25_v_42
AFUB_013240-T	25_v_42
AFUB_043400-T	25_v_42
AFUB_077710-T	25_v_42
AFUB_097510-T	25_v_42
AFUB_060370-T	25_v_42
AFUB_097480-T	25_v_42
AFUB_036920-T	25_v_42
AFUB_021340-T	25_v_42
AFUB_097230-T	25_v_42
AFUB_063740-T	25_v_42
AFUB_084470-T	25_v_42
AFUB_084670-T	25_v_42
AFUB_069970-T	25_v_42
AFUB_054900-T	25_v_42
AFUB_083380-T	25_v_42
AFUB_021400-T	25_v_42
AFUB_056500-T	25_v_42
AFUB_093610-T	25_v_42
AFUB_042200-T	25_v_42
AFUB_081380-T	25_v_42
AFUB_040650-T	25_v_42
AFUB_004890-T	25_v_42
AFUB_033070-T	25_v_42
AFUB_098990-T	25_v_42
AFUB_033710-T	25_v_42
AFUB_005760-T	25_v_42
AFUB_027630-T	25_v_42
AFUB_094700-T	25_v_42
AFUB_009660-T	25_v_42
AFUB_073910-T	25_v_42
AFUB_013330-T	25_v_42
AFUB_051740-T	25_v_42
AFUB_034650-T	25_v_42
AFUB_096890-T	25_v_42
AFUB_042110-T	25_v_42
AFUB_036220-T	25_v_42
AFUB_095280-T	25_v_42
AFUB_045760-T	25_v_42
AFUB_085540-T	25_v_42
AFUB_025390-T	25_v_42
AFUB_018560-T	25_v_42
AFUB_073360-T	25_v_42
AFUB_092320-T	25_v_42
AFUB_029480-T	25_v_42
AFUB_051380-T	25_v_42
AFUB_042720-T	25_v_42
AFUB_010750-T	25_v_42
AFUB_091960-T	25_v_42
AFUB_060270-T	25_v_42
AFUB_055170-T	25_v_42
AFUB_092760-T	25_v_42
AFUB_091130-T	25_v_42
AFUB_096760-T	25_v_42
AFUB_083110-T	25_v_42
AFUB_054470-T	25_v_42
AFUB_079650-T	25_v_42
AFUB_097670-T	25_v_42
AFUB_096070-T	25_v_42
AFUB_056630-T	25_v_42
AFUB_014400-T	25_v_42
AFUB_062300-T	25_v_42
AFUB_039650-T	25_v_42
AFUB_045530-T	25_v_42
AFUB_054830-T	25_v_42
AFUB_062460-T	25_v_42
AFUB_029990-T	25_v_42
AFUB_032960-T	25_v_42
AFUB_046690-T	25_v_42
AFUB_099910-T	25_v_42
AFUB_002300-T	25_v_42
AFUB_050280-T	25_v_42
AFUB_062260-T	25_v_42
AFUB_011250-T	25_v_42
AFUB_017570-T	25_v_42
AFUB_071990-T	25_v_42
AFUB_036580-T	25_v_42
AFUB_027810-T	25_v_42
AFUB_082079-T	25_v_42
AFUB_056880-T	25_v_42
AFUB_093690-T	25_v_42
AFUB_063370-T	25_v_42
AFUB_034380-T	25_v_42
AFUB_018250-T	25_v_42
AFUB_063530-T	25_v_42
AFUB_062170-T	25_v_42
AFUB_044460-T	25_v_42
AFUB_077800-T	25_v_42
AFUB_054060-T	25_v_42
AFUB_016330-T	25_v_42
AFUB_008250-T	25_v_42
AFUB_090010-T	25_v_42
AFUB_036550-T	25_v_42
AFUB_092400-T	25_v_42
AFUB_040700-T	25_v_42
AFUB_062910-T	25_v_42
AFUB_057820-T	25_v_42
AFUB_030070-T	25_v_42
AFUB_097950-T	25_v_42
AFUB_003970-T	25_v_42
AFUB_093710-T	25_v_42
AFUB_056110-T	25_v_42
AFUB_010960-T	25_v_42
AFUB_045560-T	25_v_42
AFUB_085620-T	25_v_42
AFUB_006730-T	25_v_42
AFUB_004580-T	25_v_42
AFUB_014820-T	25_v_42
AFUB_013260-T	25_v_42
AFUB_010590-T	25_v_42
AFUB_030900-T	25_v_42
AFUB_051370-T	25_v_42
AFUB_030200-T	25_v_42
AFUB_033220-T	25_v_42
AFUB_071430-T	25_v_42
AFUB_020060-T	25_v_42
AFUB_032890-T	25_v_42
AFUB_078140-T	25_v_42
AFUB_019590-T	25_v_42
AFUB_069830-T	25_v_42
AFUB_069360-T	25_v_42
AFUB_078220-T	25_v_42
AFUB_067950-T	25_v_42
AFUB_032980-T	25_v_42
AFUB_013670-T	25_v_42
AFUB_075670-T	25_v_42
AFUB_000140-T	25_v_42
AFUB_072930-T	25_v_42
AFUB_099190-T	25_v_42
AFUB_087120-T	25_v_42
AFUB_016350-T	25_v_42
AFUB_075920-T	25_v_42
AFUB_016890-T	25_v_42
AFUB_017230-T	25_v_42
AFUB_074260-T	25_v_42
AFUB_091840-T	25_v_42
AFUB_098510-T	25_v_42
AFUB_016420-T	25_v_42
AFUB_071080-T	25_v_42
AFUB_007330-T	25_v_42
AFUB_061830-T	25_v_42
AFUB_094830-T	25_v_42
AFUB_028840-T	25_v_42
AFUB_041500-T	25_v_42
AFUB_080660-T	25_v_42
AFUB_037430-T	25_v_42
AFUB_027260-T	25_v_42
AFUB_076290-T	25_v_42
AFUB_014300-T	25_v_42
AFUB_023320-T	25_v_42
AFUB_024090-T	25_v_42
AFUB_101870-T	25_v_42
AFUB_008460-T	25_v_42
AFUB_003360-T	25_v_42
AFUB_056670-T	25_v_42
AFUB_002520-T	25_v_42
AFUB_087460-T	25_v_42
AFUB_002970-T	25_v_42
AFUB_054890-T	25_v_42
AFUB_097260-T	25_v_42
AFUB_044940-T	25_v_42
AFUB_068400-T	25_v_42
AFUB_079620-T	25_v_42
AFUB_091330-T	25_v_42
AFUB_035640-T	25_v_42
AFUB_030000-T	25_v_42
AFUB_097810-T	25_v_42
AFUB_028500-T	25_v_42
AFUB_064920-T	25_v_42
AFUB_022570-T	25_v_42
AFUB_046620-T	25_v_42
AFUB_003080-T	25_v_42
AFUB_101650-T	25_v_42
AFUB_031570-T	25_v_42
AFUB_015460-T	25_v_42
AFUB_045210-T	25_v_42
AFUB_029740-T	25_v_42
AFUB_087270-T	25_v_42
AFUB_031730-T	25_v_42
AFUB_059850-T	25_v_42
AFUB_081830-T	25_v_42
AFUB_055560-T	25_v_42
AFUB_017380-T	25_v_42
AFUB_095720-T	25_v_42
AFUB_097690-T	25_v_42
AFUB_092230-T	25_v_42
AFUB_080970-T	25_v_42
AFUB_024800-T	25_v_42
AFUB_045320-T	25_v_42
AFUB_066580-T	25_v_42
AFUB_005510-T	25_v_42
AFUB_097660-T	25_v_42
AFUB_084930-T	25_v_42
AFUB_031550-T	25_v_42
AFUB_075660-T	25_v_42
AFUB_002340-T	25_v_42
AFUB_020940-T	25_v_42
AFUB_102040-T	25_v_42
AFUB_041860-T	25_v_42
AFUB_097120-T	25_v_42
AFUB_094600-T	25_v_42
AFUB_025910-T	25_v_42
AFUB_085180-T	25_v_42
AFUB_032670-T	25_v_42
AFUB_060960-T	25_v_42
AFUB_053160-T	25_v_42
AFUB_078490-T	25_v_42
AFUB_037110-T	25_v_42
AFUB_045520-T	25_v_42
AFUB_077890-T	25_v_42
AFUB_076580-T	25_v_42
AFUB_021310-T	25_v_42
AFUB_035310-T	25_v_42
AFUB_094550-T	25_v_42
AFUB_079190-T	25_v_42
AFUB_034120-T	25_v_42
AFUB_027000-T	25_v_42
AFUB_061910-T	25_v_42
AFUB_035180-T	25_v_42
AFUB_029930-T	25_v_42
AFUB_077920-T	25_v_42
AFUB_054070-T	25_v_42
AFUB_092280-T	25_v_42
AFUB_010410-T	25_v_42
AFUB_068580-T	25_v_42
AFUB_019060-T	25_v_42
AFUB_010090-T	25_v_42
AFUB_058020-T	25_v_42
AFUB_083260-T	25_v_42
AFUB_009420-T	25_v_42
AFUB_043780-T	25_v_42
AFUB_096690-T	25_v_42
AFUB_098030-T	25_v_42
AFUB_086660-T	25_v_42
AFUB_093320-T	25_v_42
AFUB_055660-T	25_v_42
AFUB_052780-T	25_v_42
AFUB_029520-T	25_v_42
AFUB_039290-T	25_v_42
AFUB_089710-T	25_v_42
AFUB_081510-T	25_v_42
AFUB_017190-T	25_v_42
AFUB_100620-T	25_v_42
AFUB_099010-T	25_v_42
AFUB_021000-T	25_v_42
AFUB_068810-T	25_v_42
AFUB_076650-T	25_v_42
AFUB_033310-T	25_v_42
AFUB_035480-T	25_v_42
AFUB_055920-T	25_v_42
AFUB_069930-T	25_v_42
AFUB_022390-T	25_v_42
AFUB_096610-T	25_v_42
AFUB_028510-T	25_v_42
AFUB_004570-T	25_v_42
AFUB_082580-T	25_v_42
AFUB_025600-T	25_v_42
AFUB_000080-T	25_v_42
AFUB_085950-T	25_v_42
AFUB_039880-T	25_v_42
AFUB_020160-T	25_v_42
AFUB_060260-T	25_v_42
AFUB_009630-T	25_v_42
AFUB_089950-T	25_v_42
AFUB_029210-T	25_v_42
AFUB_055310-T	25_v_42
AFUB_066590-T	25_v_42
AFUB_072520-T	25_v_42
AFUB_062000-T	25_v_42
AFUB_068940-T	25_v_42
AFUB_045050-T	25_v_42
AFUB_031870-T	25_v_42
AFUB_080700-T	25_v_42
AFUB_049430-T	25_v_42
AFUB_059050-T	25_v_42
AFUB_057280-T	25_v_42
AFUB_052710-T	25_v_42
AFUB_046480-T	25_v_42
AFUB_034320-T	25_v_42
AFUB_052050-T	25_v_42
AFUB_091250-T	25_v_42
AFUB_049510-T	25_v_42
AFUB_009760-T	25_v_42
AFUB_101930-T	25_v_42
AFUB_098440-T	25_v_42
AFUB_042380-T	25_v_42
AFUB_035610-T	25_v_42
AFUB_022970-T	25_v_42
AFUB_043940-T	25_v_42
AFUB_018070-T	25_v_42
AFUB_034550-T	25_v_42
AFUB_017920-T	25_v_42
AFUB_046030-T	25_v_42
AFUB_033250-T	25_v_42
AFUB_007650-T	25_v_42
AFUB_045810-T	25_v_42
AFUB_069100-T	25_v_42
AFUB_013680-T	25_v_42
AFUB_075930-T	25_v_42
AFUB_070520-T	25_v_42
AFUB_011960-T	25_v_42
AFUB_052300-T	25_v_42
AFUB_081250-T	25_v_42
AFUB_051360-T	25_v_42
AFUB_076670-T	25_v_42
AFUB_031790-T	25_v_42
AFUB_095130-T	25_v_42
AFUB_074870-T	25_v_42
AFUB_084540-T	25_v_42
AFUB_004220-T	25_v_42
AFUB_037300-T	25_v_42
AFUB_075510-T	25_v_42
AFUB_080540-T	25_v_42
AFUB_036130-T	25_v_42
AFUB_086410-T	25_v_42
AFUB_098380-T	25_v_42
AFUB_015670-T	25_v_42
AFUB_003170-T	25_v_42
AFUB_067380-T	25_v_42
AFUB_054350-T	25_v_42
AFUB_077930-T	25_v_42
AFUB_057500-T	25_v_42
AFUB_051850-T	25_v_42
AFUB_025320-T	25_v_42
AFUB_009800-T	25_v_42
AFUB_047260-T	25_v_42
AFUB_077090-T	25_v_42
AFUB_093110-T	25_v_42
AFUB_070830-T	25_v_42
AFUB_080170-T	25_v_42
AFUB_001680-T	25_v_42
AFUB_052850-T	25_v_42
AFUB_056490-T	25_v_42
AFUB_012690-T	25_v_42
AFUB_067620-T	25_v_42
AFUB_086040-T	25_v_42
AFUB_006980-T	25_v_42
AFUB_095730-T	25_v_42
AFUB_018330-T	25_v_42
AFUB_077940-T	25_v_42
AFUB_010710-T	25_v_42
AFUB_055630-T	25_v_42
AFUB_076750-T	25_v_42
AFUB_091100-T	25_v_42
AFUB_056790-T	25_v_42
AFUB_079220-T	25_v_42
AFUB_085760-T	25_v_42
AFUB_085130-T	25_v_42
AFUB_078120-T	25_v_42
AFUB_100790-T	25_v_42
AFUB_046420-T	25_v_42
AFUB_073130-T	25_v_42
AFUB_056570-T	25_v_42
AFUB_045690-T	25_v_42
AFUB_084110-T	25_v_42
AFUB_080430-T	25_v_42
AFUB_031070-T	25_v_42
AFUB_076080-T	25_v_42
AFUB_064660-T	25_v_42
AFUB_052500-T	25_v_42
AFUB_046990-T	25_v_42
AFUB_021060-T	25_v_42
AFUB_085900-T	25_v_42
AFUB_000310-T	25_v_42
AFUB_032820-T	25_v_42
AFUB_088170-T	25_v_42
AFUB_027130-T	25_v_42
AFUB_077580-T	25_v_42
AFUB_033410-T	25_v_42
AFUB_027950-T	25_v_42
AFUB_042010-T	25_v_42
AFUB_041040-T	25_v_42
AFUB_086120-T	25_v_42
AFUB_045620-T	25_v_42
AFUB_092100-T	25_v_42
AFUB_036430-T	25_v_42
AFUB_024710-T	25_v_42
AFUB_081480-T	25_v_42
AFUB_085630-T	25_v_42
AFUB_030380-T	25_v_42
AFUB_076040-T	25_v_42
AFUB_016760-T	25_v_42
AFUB_078880-T	25_v_42
AFUB_004690-T	25_v_42
AFUB_044900-T	25_v_42
AFUB_016610-T	25_v_42
AFUB_040980-T	25_v_42
AFUB_041179-T	25_v_42
AFUB_071240-T	25_v_42
AFUB_101120-T	25_v_42
AFUB_027480-T	25_v_42
AFUB_075870-T	25_v_42
AFUB_092410-T	25_v_42
AFUB_086210-T	25_v_42
AFUB_052230-T	25_v_42
AFUB_080250-T	25_v_42
AFUB_016830-T	25_v_42
AFUB_017220-T	25_v_42
AFUB_010470-T	25_v_42
AFUB_022510-T	25_v_42
AFUB_072060-T	25_v_42
AFUB_036080-T	25_v_42
AFUB_039700-T	25_v_42
